time,sentpackets@tsung_controller@ip-172-31-25-104 
10,192 
20,349 
30,626 
40,931 
50,1109 
60,1136 
70,1203 
80,1203 
90,1268 
100,1438 
110,1812 
120,1812 
130,1812 
140,1812 
150,1812 
160,1812 
170,1932 
180,1932 
190,1955 
200,2297 
210,2738 
220,3377 
230,3907 
240,4276 
250,4821 
260,5308 
270,5718 
280,6354 
290,6354 
300,6585 
310,7124 
320,7124 
330,7124 
340,9225 
350,9752 
360,9752 
370,9752 
380,9858 
390,11617 
400,13776 
410,16171 
420,18534 
430,20251 
440,20921 
450,20926 
460,20926 
470,21150 
480,22262 
490,22782 
500,23464 
510,24752 
520,25753 
530,26655 
540,27274 
550,28253 
560,29096 
570,29943 
580,31003 
590,32318 
600,34342 
610,35713 
620,36317 
630,36964 
640,38969 
650,40504 
660,40728 
670,40728 
680,40728 
690,40728 
700,40728 
710,41118 
720,42053 
730,42053 
740,42053 
750,42053 
760,42053 
770,42053 
780,42053 
790,42053 
800,42053 
810,42053 
820,42053 
830,42053 
840,42053 
850,42053 
860,42053 
870,42053 
880,42053 
890,42053 
900,42053 
910,42053 
920,42053 
930,42053 
938,42053 
