time,502,200,500,422,400,302,504 
470,4,29993,358,263,654,31939, 
480,36,30656,737,368,1043,32446, 
490,88,31778,782,562,1443,33334, 
500,273,32785,839,633,1742,34217, 
510,381,33865,2746,1572,3629,34682, 
520,521,34034,3342,2168,6102,34682, 
530,1188,34391,4217,2396,8251,34682, 
540,1453,35122,5069,3737,12185,34682, 
550,2490,35777,5962,4514,15725,34682, 
560,3006,36767,6843,5847,19990,34682, 
570,4175,37673,7777,7131,24643,34682,75 
581,4610,38671,8680,8633,29161,34682,75 
591,5155,39816,9725,10199,33846,34682,75 
601,5404,41042,10817,12013,38491,34682,75 
611,5520,42463,12018,14082,43182,34682,75 
621,5542,43897,13145,16193,47672,34682,75 
630,5542,45298,14310,18331,52392,34682,75 
640,5542,46535,15573,19958,55558,34682,75 
650,5542,47727,16392,21098,57365,34682,80 
660,5542,48924,17044,21995,59217,34682,105 
670,5542,50541,17602,23135,62277,34682,105 
680,5542,52297,18169,24727,66828,34682,105 
691,5542,53937,18957,26552,71939,34682,105 
701,5542,55465,19760,28467,76860,34682,146 
710,5542,56942,20537,30288,81389,34682,155 
720,5542,57977,21420,31733,84605,34682,155 
730,5542,58539,22252,32836,86660,34682,155 
740,5542,58950,22675,33583,88043,34682,155 
750,5542,59257,22892,34049,89089,34682,155 
760,5542,59400,23103,34356,89654,34682,155 
770,5542,59467,23227,34514,89882,34682,155 
780,5542,59484,23295,34592,89954,34682,160 
790,5542,59494,23304,34626,89989,34682,175 
