time,sentpackets@tsung_controller@ip-172-31-30-146 
10,2447 
20,2447 
30,2447 
40,2447 
50,2447 
60,2447 
70,2447 
80,2447 
90,2447 
100,2447 
110,2447 
120,2447 
130,2447 
140,2447 
150,2447 
160,2447 
170,2447 
180,2447 
190,2447 
200,2870 
210,3162 
220,3859 
230,4209 
240,4593 
250,4806 
260,5065 
270,5305 
280,5705 
290,6292 
300,6477 
310,6929 
320,7929 
330,9045 
340,9830 
350,10395 
360,10965 
370,11375 
380,11375 
390,11403 
400,11403 
410,11403 
420,11403 
430,11403 
440,11403 
450,11403 
460,11403 
470,11403 
480,11403 
490,11403 
500,11463 
510,11463 
520,22581 
530,22581 
540,22581 
550,28331 
560,29037 
570,35043 
581,37251 
591,40586 
601,41049 
611,41049 
621,41049 
630,42407 
640,43510 
650,43510 
660,43510 
670,43510 
680,43510 
691,43510 
701,47419 
710,47419 
720,47419 
730,47419 
740,47419 
750,47419 
760,47419 
770,47419 
780,47419 
790,47419 
