time,connect,request 
0,1.102,7.479 
10,1.102,7.13 
20,1.034,5.65 
30,1.024,4.973 
40,1.024,4.973 
50,1.024,4.973 
60,1.024,4.973 
70,0.992,4.973 
80,0.992,4.973 
90,0.992,4.973 
100,0.98,4.973 
110,0.98,4.973 
120,0.942,4.973 
130,0.942,4.949 
140,0.942,4.56 
150,0.942,4.56 
160,0.942,4.56 
170,0.835,4.431 
180,0.835,4.431 
190,0.835,4.431 
200,0.835,4.431 
210,0.835,4.431 
220,0.835,4.431 
230,0.835,4.431 
240,0.835,4.431 
250,0.835,4.431 
260,0.786,4.093 
270,0.786,4.093 
280,0.786,4.093 
290,0.757,4.093 
300,0.757,4.093 
310,0.757,4.093 
320,0.757,4.093 
330,0.749,4.041 
340,0.744,4.041 
350,0.744,4.041 
360,0.744,1.397 
370,0.744,0.402 
380,0.744,0.362 
390,0.609,0.362 
400,0.609,0.362 
410,0.603,0.348 
420,0.603,0.348 
430,0.603,0.338 
440,0.603,0.338 
450,0.603,0.335 
460,0.603,0.332 
470,0.57,0.332 
480,0.57,0.332 
490,0.544,0.332 
500,0.544,0.313 
510,0.544,0.313 
520,0.475,0.313 
530,0.475,0.313 
540,0.475,0.313 
550,0.475,0.313 
560,0.452,0.313 
570,0.452,0.313 
581,0.452,0.313 
591,0.452,0.313 
601,0.452,0.313 
611,0.452,0.313 
621,0.452,0.313 
630,0.452,0.313 
640,0.452,0.313 
650,0.452,0.313 
660,0.452,0.313 
670,0.452,0.313 
680,0.452,0.313 
691,0.452,0.313 
701,0.452,0.313 
710,0.452,0.313 
720,0.452,0.313 
730,0.452,0.313 
740,0.449,0.313 
750,0.449,0.313 
760,0.449,0.313 
770,0.449,0.313 
780,0.449,0.313 
790,0.449,0.313 
