time,recvpackets@tsung_controller@ip-172-31-30-146 
10,3008 
20,3008 
30,3008 
40,3008 
50,3008 
60,3008 
70,3008 
80,3008 
90,3008 
100,3012 
110,3100 
120,3100 
130,3100 
140,3200 
150,4059 
160,4647 
170,4647 
180,4647 
190,4647 
200,5360 
210,6150 
220,7485 
230,7952 
240,8956 
250,9344 
260,9592 
270,10579 
280,11601 
290,12291 
300,12978 
310,14135 
320,15362 
330,17348 
340,19294 
350,21264 
360,22178 
370,22733 
380,22733 
390,22733 
400,22733 
410,22733 
420,22733 
430,22733 
440,22733 
450,22733 
460,22733 
470,22733 
480,22733 
490,22733 
500,22733 
510,22733 
520,31681 
530,31681 
540,31681 
550,33795 
560,36566 
570,41732 
581,43593 
591,45998 
601,47117 
611,48047 
621,48324 
630,50617 
640,52522 
650,52522 
660,52522 
670,52522 
680,52522 
691,52522 
701,56881 
710,56881 
720,56881 
730,56881 
740,56881 
750,56881 
760,56881 
770,56881 
780,56881 
790,56881 
