time,page 
0,2.1 
10,4.8 
20,9.6 
30,14.7 
40,15.7 
50,15.4 
60,14.9 
70,17.4 
80,20.8 
90,26 
100,27.6 
110,25.4 
120,26.4 
130,26.3 
140,35.8 
150,38.5 
160,42 
170,41.5 
180,37.3 
190,47.2 
200,49.9 
210,61.3 
220,71.4 
230,73.7 
240,84.5 
250,82.3 
260,89.1 
270,100.4 
280,105.3 
290,113.6 
300,117.3 
310,132.6 
320,145.9 
330,160.6 
340,178.5 
350,183.1 
360,194 
370,187.6 
380,183.5 
390,179.9 
400,168.1 
410,162.2 
420,162.6 
430,147.4 
440,149.3 
450,154.9 
460,142.3 
470,119.4 
480,145.2 
490,180.9 
500,158.9 
510,443.3 
520,275.1 
530,257.3 
540,466.4 
550,440.2 
560,516.8 
570,570.5 
581,534.7 
591,585.1 
601,597 
611,640.7 
621,630.2 
630,645 
640,535.9 
650,380.9 
660,334.3 
670,423.9 
680,531.8 
691,590.2 
701,596.5 
710,569.9 
720,455 
730,322.6 
740,207.1 
750,135.7 
760,88.2 
770,43.4 
780,19.7 
790,8.1 
