time,sentpackets@tsung_controller@ip-172-31-30-146 
10,2447 
20,833.0 
30,648.0 
40,851.0 
50,983.0 
60,835.0 
70,953.0 
80,1081.0 
90,1255.0 
100,1535.0 
110,1698.0 
120,1451.0 
130,1566.0 
140,1630.0 
150,2143.0 
160,2420.0 
170,2418.0 
180,2214.0 
190,2402.0 
200,2870.0 
210,3162.0 
220,3859.0 
230,4209.0 
240,4593.0 
250,4806.0 
260,5065.0 
270,5305.0 
280,5705.0 
290,6292.0 
300,6477.0 
310,6929.0 
320,7929.0 
330,9045.0 
340,9830.0 
350,10395.0 
360,10965.0 
370,11375.0 
380,11248.0 
390,11403.0 
400,11160.0 
410,10832.0 
420,10521.0 
430,10680.0 
440,9868.0 
450,10173.0 
460,10228.0 
470,9812.0 
480,7769.0 
490,10064.0 
500,11463.0 
510,11311.0 
520,22581.0 
530,19501.0 
540,20603.0 
550,28331.0 
560,29037.0 
570,35043.0 
581,37251.0 
591,40586.0 
601,41049.0 
611,40937.0 
621,40596.0 
630,42407.0 
640,43510.0 
650,25650.0 
660,18349.0 
670,21729.0 
680,30584.0 
691,39526.0 
701,47419.0 
710,42597.0 
720,29880.0 
730,19056.0 
740,12596.0 
750,9815.0 
760,6126.0 
770,2883.0 
780,1177.0 
790,442.0 
