time,page 
0,7.479 
10,7.479 
20,7.36 
30,6.993 
40,6.993 
50,6.993 
60,6.597 
70,6.597 
80,6.597 
90,6.597 
100,6.319 
110,6.319 
120,6.319 
130,6.161 
140,6.161 
150,5.872 
160,5.665 
170,5.665 
180,5.665 
190,5.665 
200,5.665 
210,5.665 
220,5.665 
230,5.665 
240,5.665 
250,5.665 
260,5.665 
270,5.665 
280,5.665 
290,5.665 
300,5.665 
310,5.665 
320,5.665 
330,5.665 
340,5.665 
350,5.665 
360,1.397 
370,1.37 
380,1.185 
390,1.065 
400,1.065 
410,1.065 
420,1.065 
430,1.065 
440,1.065 
450,1.065 
460,1.065 
470,1.058 
480,1.058 
490,0.883 
500,0.883 
510,0.827 
520,0.827 
530,0.791 
540,0.791 
550,0.791 
560,0.791 
570,0.791 
581,0.791 
591,0.791 
601,0.791 
611,0.791 
621,0.791 
630,0.791 
640,0.791 
650,0.791 
660,0.791 
670,0.791 
680,0.791 
691,0.791 
701,0.791 
710,0.791 
720,0.791 
730,0.791 
740,0.791 
750,0.791 
760,0.791 
770,0.791 
780,0.791 
790,0.791 
