time,recvpackets@tsung_controller@ip-172-31-30-146 
10,3008 
20,1171 
30,1171 
40,1171 
50,1171 
60,1171 
70,1171 
80,1171 
90,1171 
100,1171 
110,1171 
120,1171 
130,1171 
140,1171 
150,1171 
160,1171 
170,1171 
180,1171 
190,1171 
200,1171 
210,1171 
220,1171 
230,1171 
240,1171 
250,1171 
260,1171 
270,1171 
280,1171 
290,1171 
300,1171 
310,1171 
320,1171 
330,1171 
340,1171 
350,1171 
360,1171 
370,1171 
380,1171 
390,1171 
400,1171 
410,1171 
420,1171 
430,1171 
440,1171 
450,1171 
460,1171 
470,1171 
480,1171 
490,1171 
500,1171 
510,1171 
520,1171 
530,1171 
540,1171 
550,1171 
560,1171 
570,1171 
581,1171 
591,1171 
601,1171 
611,1171 
621,1171 
630,1171 
640,1171 
650,1171 
660,1171 
670,1171 
680,1171 
691,1171 
701,1171 
710,1171 
720,1171 
730,1171 
740,1171 
750,1171 
760,1171 
770,1171 
780,1171 
790,506 
