time,page 
0,11.078561801189107 
10,58.12065499313989 
20,36.39463728814768 
30,31.858553816871744 
40,29.08391483400343 
50,33.378338463496654 
60,27.193728670716173 
70,61.471925267505945 
80,37.346997819396655 
90,56.60503879157249 
100,27.525119766666442 
110,30.92938248139845 
120,30.21323922647916 
130,37.861473342209955 
140,32.9919466985726 
150,30.948035866174536 
160,30.51956859625351 
170,32.37643108227915 
180,41.98165442327059 
190,65.38254311485177 
200,44.27939489065462 
210,246.93320962495474 
220,48.984243788494645 
230,34.0440233764991 
240,38.90224886901672 
250,85.0005326563629 
260,129.97925449102715 
270,38.45106894540253 
280,36.56187552468594 
290,40.45560886165086 
300,58.39810342441738 
310,41.32651975986033 
320,79.98773860204125 
330,51.1749604317054 
340,84.2451794895828 
350,123.37592577250626 
360,139.32463112473425 
370,319.03809283820385 
380,617.2283024990498 
390,955.0696815047572 
400,1514.7060820144784 
410,1903.405924217284 
420,2642.7754601476654 
430,3113.33146516426 
440,3715.378719965747 
450,4149.897689132205 
460,4631.732945504245 
470,5180.341031459411 
480,6941.039929712548 
490,7705.145196003716 
500,7821.279749761772 
510,7459.421115358502 
520,2653.1833111374017 
530,5826.614442431212 
540,6200.961211988337 
550,4685.070421039592 
560,4593.542120502935 
570,7560.0388305054885 
581,3978.4811861785324 
591,3576.6733188119774 
601,3149.207193917416 
611,2795.3953810223948 
621,2311.6068470495306 
630,1579.95704998513 
640,1672.0904192323399 
650,2804.8607954311624 
660,5415.583141835735 
670,1582.8192982768746 
680,1396.7268140099013 
691,1408.6725669539915 
701,5101.127953253048 
710,2692.5480236182066 
720,1522.4352942945334 
730,1829.7791183935879 
740,1675.6395423158663 
750,1370.5696516779333 
760,1521.5492881868138 
770,1849.985713705887 
780,9471.829231198286 
790,23235.11807239567 
