time,sentpackets@tsung_controller@ip-172-31-17-73 
10,1748 
20,574 
30,345 
40,345 
50,345 
60,345 
70,345 
80,345 
90,345 
100,345 
110,345 
120,345 
130,345 
140,345 
150,345 
160,345 
170,345 
180,345 
190,345 
200,345 
210,345 
220,345 
230,345 
240,345 
250,345 
260,345 
270,345 
280,345 
290,345 
300,345 
310,345 
320,345 
330,345 
340,345 
350,345 
360,345 
370,345 
380,345 
390,345 
400,345 
410,345 
420,345 
430,345 
440,345 
450,345 
460,345 
470,345 
480,345 
490,345 
500,345 
510,345 
520,345 
530,345 
540,345 
550,345 
560,345 
570,345 
580,345 
590,345 
600,345 
610,345 
620,345 
630,345 
640,345 
650,345 
660,345 
670,345 
680,345 
690,345 
700,345 
710,345 
720,345 
730,345 
740,345 
750,345 
760,345 
