time,page 
0,1.2 
10,2.3 
20,5.2 
30,9.5 
40,14.5 
50,16.3 
60,17.5 
70,23.5 
80,22.5 
90,29.2 
100,28.5 
110,29.2 
120,27.3 
130,26.3 
140,29.7 
150,30.9 
160,35.5 
170,36.2 
180,43.5 
190,47.7 
200,52.6 
210,59.1 
220,68.8 
230,70 
240,80.4 
250,81.8 
260,93 
270,101.7 
280,109.8 
290,115.9 
300,124 
310,133.9 
320,137.4 
330,132.2 
340,128.8 
350,127 
360,132.6 
370,124.1 
380,123.3 
390,119.8 
400,109.5 
410,120.4 
420,114.6 
430,121.4 
440,128.1 
450,139 
460,163.7 
470,225.8 
480,306.5 
490,396.3 
500,466.3 
510,536.6 
520,568.6 
530,560.4 
540,572.6 
550,547.8 
560,529 
570,511.1 
580,513.5 
590,537.9 
600,530.9 
610,627.1 
620,679.4 
630,730 
640,656 
650,666.6 
660,659.5 
670,634.8 
680,669.5 
690,688.5 
700,709.8 
710,744.5 
720,707.9 
730,636.8 
740,606 
750,464.7 
760,319.7 
