time,502,200,500,422,400,302 
420,15,21342,37,23,77,22822 
430,69,22179,83,59,178,23564 
440,168,22990,110,131,364,24308 
450,348,23811,138,193,603,25099 
460,638,24692,166,307,980,25832 
470,1447,25496,195,454,1837,26599 
480,2637,26303,244,775,3444,27349 
490,4215,27169,321,1260,5783,28106 
500,6347,27962,434,1741,8846,28772 
510,8646,28816,569,2437,12520,29416 
520,11186,29732,679,3132,16334,30069 
530,13555,30673,833,3857,19985,30601 
540,15967,31678,1010,4599,23597,31251 
550,18145,32743,1197,5355,26914,31829 
560,20207,33792,1420,6067,30010,32421 
570,22186,34890,1633,6740,33022,32979 
580,24143,35935,1862,7446,36107,33563 
590,26295,36986,2076,8131,39458,34170 
600,28390,38015,2307,8837,42845,34726 
610,31067,39053,2575,9611,46987,35225 
620,34159,40086,2809,10379,51520,35857 
630,37339,41135,3111,11309,56616,36427 
640,39879,42216,3410,12258,61137,36971 
650,42759,43234,3681,13130,65543,37496 
660,45586,44329,3961,13983,69790,38038 
670,48330,45316,4303,14764,73848,38480 
680,51314,46405,4587,15573,78088,39015 
690,54263,47539,4849,16446,82590,39592 
700,57272,48680,5141,17373,87411,40111 
710,60519,49757,5388,18329,92678,40688 
720,63366,50835,5713,19296,97762,41219 
730,65997,51651,6022,20188,102487,41688 
740,68382,52413,6370,21056,106858,42192 
750,69910,53105,6704,21920,109970,42620 
760,70610,53738,7028,22616,111909,43070 
