time,page 
0,6.07 
10,6.07 
20,5.676 
30,5.676 
40,5.676 
50,5.676 
60,5.676 
70,5.651 
80,5.651 
90,5.651 
100,5.651 
110,5.651 
120,5.651 
130,5.651 
140,5.651 
150,5.621 
160,5.621 
170,5.621 
180,5.383 
190,5.356 
200,5.277 
210,5.194 
220,5.194 
230,5.059 
240,4.777 
250,4.777 
260,4.777 
270,4.777 
280,4.777 
290,4.681 
300,4.681 
310,4.642 
320,4.642 
330,4.642 
340,4.642 
350,4.642 
360,4.642 
370,4.642 
380,4.642 
390,1.236 
400,1.236 
410,1.162 
420,1.162 
430,0.676 
440,0.676 
450,0.676 
460,0.652 
470,0.649 
480,0.649 
490,0.649 
500,0.649 
510,0.649 
520,0.649 
530,0.632 
540,0.625 
550,0.625 
560,0.625 
570,0.613 
580,0.613 
590,0.613 
600,0.613 
610,0.613 
620,0.613 
630,0.613 
640,0.613 
650,0.613 
660,0.613 
670,0.613 
680,0.613 
690,0.613 
700,0.613 
710,0.613 
720,0.613 
730,0.613 
740,0.613 
750,0.613 
760,0.613 
