time,cpu@tsung_controller@ip-172-31-17-73 
0,3.0078982155601786 
10,8.483033932135728 
20,8.483033932135728 
30,8.483033932135728 
40,8.483033932135728 
50,8.483033932135728 
60,8.483033932135728 
70,8.483033932135728 
80,8.483033932135728 
90,8.483033932135728 
100,8.483033932135728 
110,8.483033932135728 
120,8.483033932135728 
130,8.483033932135728 
140,8.483033932135728 
150,8.483033932135728 
160,8.483033932135728 
170,8.483033932135728 
180,8.483033932135728 
190,8.483033932135728 
200,8.483033932135728 
210,8.483033932135728 
220,8.483033932135728 
230,8.483033932135728 
240,8.483033932135728 
250,8.483033932135728 
260,8.483033932135728 
270,8.483033932135728 
280,8.483033932135728 
290,8.88661899897855 
300,9.785932721712538 
310,10.277492291880781 
320,11.663286004056795 
330,11.663286004056795 
340,11.663286004056795 
350,11.663286004056795 
360,12.032355915065724 
370,12.032355915065724 
380,12.032355915065724 
390,12.032355915065724 
400,12.032355915065724 
410,12.032355915065724 
420,12.032355915065724 
430,13.2994923857868 
440,16.91842900302115 
450,20.833333333333336 
460,23.55289421157685 
470,27.48015873015873 
480,37.2093023255814 
490,43.39080459770115 
500,44.84789008832188 
510,47.162426614481404 
520,47.93307086614173 
530,47.94520547945205 
540,48.07502467917078 
550,48.07502467917078 
560,48.07502467917078 
570,48.07502467917078 
580,48.07502467917078 
590,48.07502467917078 
600,48.086359175662416 
610,48.188050930460335 
620,48.76847290640394 
630,49.214145383104125 
640,49.214145383104125 
650,49.404761904761905 
660,49.404761904761905 
670,49.404761904761905 
680,49.404761904761905 
690,49.50592885375494 
700,49.50592885375494 
710,49.50592885375494 
720,49.50592885375494 
730,49.50592885375494 
740,49.50592885375494 
750,49.50592885375494 
760,49.50592885375494 
