time,users_count,finish_users_count 
0,9,0 
10,16,0 
20,26,0 
30,35,0 
40,44,4 
50,55,8 
60,66,13 
70,85,26 
80,97,34 
90,112,40 
100,126,57 
110,136,74 
120,156,88 
130,167,101 
140,190,115 
150,211,129 
160,237,142 
170,257,159 
180,293,175 
190,324,195 
200,368,210 
210,409,235 
220,445,264 
230,481,291 
240,540,330 
250,591,369 
260,661,404 
270,706,445 
280,772,497 
290,844,547 
300,957,600 
310,1057,662 
320,1159,712 
330,1244,753 
340,1357,795 
350,1447,827 
360,1589,879 
370,1729,915 
380,1873,948 
390,2045,980 
400,2180,1009 
410,2333,1037 
420,2492,1058 
430,2683,1077 
440,2872,1098 
450,3056,1118 
460,3256,1138 
470,3433,1177 
480,3663,1222 
490,3893,1276 
500,4114,1360 
510,4331,1503 
520,4560,1694 
530,4808,1945 
540,5053,2249 
550,5387,2560 
560,5715,2889 
570,6031,3181 
580,6318,3482 
590,6626,3756 
600,6988,3989 
610,7325,4253 
620,7661,4545 
630,7956,4830 
640,8236,5135 
650,8576,5481 
660,8975,5822 
670,9399,6164 
680,9814,6514 
690,10188,6852 
700,10503,7180 
710,10800,7485 
720,10864,7817 
730,10864,8161 
740,10864,8489 
750,10864,8859 
760,10864,9140 
