time,size_sent,size_rcv 
0,2.9453125,110.60390625 
10,20.275,343.08515625 
20,63.7453125,845.27734375 
30,152.88046875,1765.35390625 
40,288.11484375,3088.303125 
50,442.01640625,4552.9078125 
60,599.40625,6054.54140625 
70,805.871875,8016.58359375 
80,1024.115625,10095.04140625 
90,1295.90234375,12606.01953125 
100,1563.58046875,15048.296875 
110,1828.2140625,17458.93125 
120,2080.25546875,19781.6109375 
130,2322.39375,22005.27890625 
140,2591.27734375,24515.275 
150,2877.98515625,27206.44453125 
160,3203.03984375,30326.334375 
170,3541.94140625,33395.98046875 
180,3932.05234375,37092.85859375 
190,4368.52265625,41232.18984375 
200,4844.54765625,45807.27734375 
210,5392.94609375,51004.921875 
220,6038.00234375,56921.7421875 
230,6694.90625,63061.590625 
240,7420.43125,69890.603125 
250,8168.9421875,76912.065625 
260,9022.4984375,85030.78515625 
270,9980.8875,93786.09765625 
280,10995.32734375,103206.85 
290,12055.98671875,112914.6828125 
300,13177.43125,123672.7953125 
310,14411.271875,135023.65234375 
320,15715.00078125,147019.80546875 
330,17008.07421875,158771.77265625 
340,18240.1421875,170172.4078125 
350,19451.99765625,181561.46328125 
360,20670.01875,193050.74921875 
370,21849.95859375,204248.9515625 
380,23046.1203125,215355.3546875 
390,24222.75390625,226273.46640625 
400,25319.56640625,236175.34375 
410,26403.778125,246884.99375 
420,27573.18046875,256901.94609375 
430,28657.74140625,267178.1578125 
440,29821.99921875,277163.8625 
450,31027.5265625,287197.4265625 
460,32375.8875,297608.51171875 
470,34106.81953125,308042.7140625 
480,36303.45390625,319031.9734375 
490,39042.921875,331144.3375 
500,42228.16640625,342871.97265625 
510,45781.08828125,355738.15546875 
520,49528.1328125,369037.90859375 
530,53133.6140625,382169.0234375 
540,56840.246875,396011.1 
550,60316.81875,410115.5140625 
560,63667.703125,424128.59453125 
570,66920.1171875,438302.2078125 
580,70213.17890625,452220.9953125 
590,73656.85078125,466564.23515625 
600,77049.559375,480473.8875 
610,80967.83203125,495118.01171875 
620,85289.91484375,509798.159375 
630,89897.70546875,525342.67578125 
640,94058.5875,540727.0765625 
650,98270.5890625,555410.11171875 
660,102398.09609375,570551.625 
670,106305.6828125,584535.9296875 
680,110459.41796875,599550.57734375 
690,114722.2640625,615079.56953125 
700,119120.61484375,630883.26953125 
710,123841.653125,646529.62890625 
720,128393.79921875,662141.8765625 
730,132498.1953125,675073.02734375 
740,136414.95078125,687439.29375 
750,139456.94375,698475.8359375 
760,141578.3140625,708073.8796875 
