time,recvpackets@tsung_controller@ip-172-31-17-73 
10,1956 
20,1956 
30,1956 
40,1956 
50,1956 
60,1956 
70,2112 
80,2428 
90,2827 
100,3639 
110,3639 
120,3639 
130,3639 
140,3639 
150,3639 
160,3639 
170,4028 
180,4155 
190,4969 
200,5322 
210,6158 
220,7148 
230,7657 
240,8516 
250,8889 
260,9579 
270,11071 
280,11641 
290,12738 
300,12981 
310,14792 
320,15678 
330,16953 
340,16953 
350,16953 
360,16953 
370,16953 
380,16953 
390,16953 
400,16953 
410,16953 
420,16953 
430,16953 
440,16953 
450,16953 
460,16953 
470,18235 
480,20420 
490,26399 
500,31347 
510,34671 
520,39322 
530,40216 
540,42255 
550,42255 
560,42255 
570,42255 
580,42255 
590,42255 
600,42255 
610,42255 
620,45487 
630,47025 
640,49713 
650,49713 
660,49713 
670,49713 
680,49713 
690,49713 
700,49713 
710,50028 
720,53326 
730,53326 
740,53326 
750,53326 
760,53326 
