time,sentpackets@tsung_controller@ip-172-31-17-73 
10,1748 
20,1748 
30,1748 
40,1748 
50,1748 
60,1748 
70,1748 
80,1748 
90,1748 
100,2019 
110,2019 
120,2019 
130,2019 
140,2019 
150,2019 
160,2019 
170,2116 
180,2126 
190,2638 
200,2810 
210,3298 
220,3697 
230,3956 
240,4275 
250,4667 
260,4994 
270,5709 
280,5897 
290,6478 
300,6747 
310,7712 
320,8240 
330,8595 
340,8595 
350,8595 
360,8595 
370,8940 
380,8940 
390,8940 
400,8940 
410,8940 
420,8940 
430,8940 
440,8940 
450,8945 
460,9695 
470,10923 
480,13523 
490,18945 
500,23296 
510,26837 
520,30517 
530,32043 
540,32808 
550,32808 
560,32808 
570,32808 
580,32808 
590,32808 
600,32808 
610,32808 
620,35622 
630,38176 
640,39930 
650,39930 
660,39930 
670,39930 
680,39930 
690,39930 
700,39930 
710,40474 
720,43313 
730,43313 
740,43313 
750,43313 
760,43313 
